Date,Open,High,Low,Close,Adj Close,Volume
2014-11-12,18.970699,19.633301,18.850700,19.101101,14.454282,12859504
2014-11-13,19.137699,19.304600,18.574200,18.594999,14.071301,11225377
2014-11-14,18.475000,18.761999,18.026300,18.657600,14.118681,13362622
2014-11-17,18.506300,18.908100,18.156799,18.240200,13.802826,10245591
2014-11-18,18.365499,19.158501,18.188101,19.059401,14.422727,14383042
2014-11-19,19.195000,19.956800,19.095900,19.878500,15.042565,18694332
2014-11-21,19.909800,21.605499,19.909800,21.391600,16.187567,32591888
2014-11-24,21.683800,21.803801,20.833300,21.047300,15.927016,25903390
2014-11-25,21.209000,21.563801,20.781200,21.349899,16.156012,19095676
2014-11-26,21.480301,21.558599,21.010700,21.130699,15.990136,15464027
2014-11-27,21.130699,21.438601,20.598600,20.734200,15.690090,12252505
2014-11-28,20.765499,21.167200,20.614201,20.676800,15.646659,11151778
2014-12-01,20.254200,20.285500,19.450701,19.617701,14.845209,24707245
2014-12-02,19.826401,19.836800,19.007200,19.325500,14.639543,11858252
2014-12-03,19.398500,19.617701,19.226400,19.539400,14.801575,6322355
2014-12-04,19.695900,19.742901,19.043699,19.122000,14.485382,8766870
2014-12-05,19.299400,19.570700,19.017700,19.544600,14.805513,14990040
2014-12-08,19.419399,19.492500,18.448900,18.563700,14.062458,9316946
2014-12-09,18.365499,19.059401,18.334200,18.996799,14.390540,13244780
2014-12-10,18.913300,19.069799,18.266300,18.443701,13.971554,12255473
2014-12-11,18.469801,18.929001,18.297600,18.887199,14.307518,13398111
2014-12-12,18.626400,18.902901,17.781099,17.781099,13.469624,18847279
2014-12-15,18.115000,18.130699,17.113300,17.280199,13.090178,20799536
2014-12-16,16.920200,17.582800,16.800200,17.368900,13.157371,27425361
2014-12-17,17.504601,18.558500,17.462900,18.219400,13.801650,24403778
2014-12-18,18.433300,18.777700,17.932400,18.109800,13.718622,12480520
2014-12-19,18.329000,18.574200,18.167200,18.574200,14.070408,23371826
2014-12-22,18.626400,18.735901,18.120300,18.730700,14.188960,10169531
2014-12-23,18.349800,18.688999,18.104601,18.688999,14.665844,10502867
2014-12-26,18.527201,18.756800,18.271601,18.292400,14.354619,4175239
2014-12-29,18.261101,18.683701,18.261101,18.417700,14.452950,8318856
2014-12-30,18.438499,18.594999,18.292400,18.292400,14.354619,9058999
2015-01-02,18.130699,18.516800,17.807199,17.895901,14.043478,15133023
2015-01-05,17.588100,18.141100,17.379400,17.922001,14.080243,14935226
2015-01-06,17.953300,18.511600,17.812401,18.511600,14.543456,19847191
2015-01-07,18.751600,19.461100,18.584600,19.247200,15.121377,20911501
2015-01-08,19.304600,19.518499,18.939400,19.346399,15.199309,11359734
2015-01-09,19.158501,19.268101,18.407200,18.506300,14.539295,12305404
2015-01-12,18.365499,18.589800,18.052401,18.177601,14.281054,12388586
2015-01-13,18.313299,18.746300,18.235001,18.235001,14.326149,15780080
2015-01-14,18.000200,18.704599,17.922001,18.428101,14.477860,14600389
2015-01-15,18.464600,18.944599,18.240200,18.240200,14.330232,19347331
2015-01-16,18.339399,18.475000,18.104601,18.417700,14.469688,24802472
2015-01-19,18.313299,18.600300,17.895901,18.031601,14.166352,12239088
2015-01-20,18.365499,18.391600,17.916800,17.974199,14.121250,10209366
2015-01-21,18.245501,18.542900,17.895901,18.412399,14.465524,16321148
2015-01-22,18.626400,18.965500,18.480301,18.615900,14.625401,16788425
2015-01-23,18.626400,18.965500,18.146299,18.454201,14.498357,11808802
2015-01-26,18.182899,18.767200,18.182899,18.751600,14.732009,13277524
2015-01-27,18.480301,18.918501,18.261101,18.782900,14.756606,18032132
2015-01-28,18.548100,19.017700,18.339399,18.391600,14.449180,18751447
2015-01-29,18.574200,18.746300,17.854200,18.141100,14.252378,19432046
2015-01-30,17.895901,17.942900,17.468100,17.598499,13.826093,20791902
2015-02-02,17.817600,17.885500,17.290701,17.781099,13.969544,17826477
2015-02-03,18.261101,18.464600,18.010700,18.428101,14.494733,17825327
2015-02-04,18.428101,19.059401,18.229799,18.892401,14.859930,20617488
2015-02-05,18.668100,18.887199,18.574200,18.589800,14.621922,14603647
2015-02-06,18.548100,18.683701,18.209000,18.668100,14.683505,13853282
2015-02-09,18.548100,18.861099,18.501101,18.861099,14.835309,16328048
2015-02-10,18.730700,18.939400,18.386299,18.386299,14.583605,12021741
2015-02-11,18.344601,18.563700,17.749800,17.890699,14.190507,18686857
2015-02-12,18.209000,18.600300,18.073299,18.600300,14.753346,13225391
2015-02-13,18.761999,19.127199,18.594999,19.095900,15.146451,14000480
2015-02-18,19.445499,19.565500,19.179399,19.304600,15.311985,14980650
2015-02-19,19.262899,19.492500,19.101101,19.262899,15.278907,9015108
2015-02-20,19.294201,19.409000,19.054199,19.309799,15.316106,6119448
2015-02-23,19.069799,19.555000,19.064600,19.497700,15.465150,9178406
2015-02-24,19.565500,19.737700,19.320299,19.711599,15.634811,13445421
2015-02-25,19.471600,19.821100,19.367201,19.821100,15.721661,15644957
2015-02-26,19.826401,19.878500,19.591600,19.862900,15.754810,9620383
2015-02-27,19.826401,20.327200,19.601999,19.617701,15.560328,22998913
2015-03-02,19.570700,19.894199,19.189800,19.351601,15.349260,18353170
2015-03-03,19.335899,19.419399,19.158501,19.382900,15.390553,15332928
2015-03-04,19.085501,19.231600,18.929001,18.981100,15.071510,18155564
2015-03-05,19.017700,19.169001,18.725500,18.949800,15.046652,25025952
2015-03-06,18.897600,18.991600,18.537600,18.720301,14.864430,14862010
2015-03-09,18.521999,18.584600,18.010700,18.182899,14.437720,14304268
2015-03-10,17.916800,18.235001,17.577600,17.577600,13.957095,21281221
2015-03-11,17.697599,18.130699,17.666300,18.104601,14.375546,13055768
2015-03-12,18.365499,18.396799,17.765499,17.781099,14.118681,19373589
2015-03-13,17.421101,17.676800,17.306299,17.562000,13.944707,18639707
2015-03-16,17.739401,17.864599,17.530701,17.822901,14.151872,14899768
2015-03-17,17.822901,18.527201,17.650700,18.521999,14.706973,20541398
2015-03-18,18.516800,19.252399,18.167200,19.252399,15.286933,17369550
2015-03-19,19.111601,19.142900,18.694201,18.929001,15.030146,11618097
2015-03-20,19.085501,19.434999,19.022900,19.221100,15.262077,19569661
2015-03-23,19.148100,19.434999,19.028099,19.174200,15.224837,8758853
2015-03-24,19.200300,19.393299,18.767200,18.991600,15.079848,9565950
2015-03-25,19.148100,19.289000,18.788099,19.002001,15.088110,21410785
2015-03-26,18.840300,18.929001,18.360300,18.417700,14.624157,22958089
2015-03-27,18.426001,18.426001,17.655899,17.906300,14.218092,15935744
2015-03-30,18.000200,18.306999,17.812401,18.282000,14.516409,15340787
2015-03-31,18.050301,18.645100,17.993999,18.501101,14.690380,17384085
2015-04-01,18.820400,19.421499,18.707701,19.102200,15.167669,14598408
2015-04-02,19.308800,19.609301,19.233700,19.290001,15.332016,12538339
2015-04-06,19.534201,19.709499,19.383900,19.477800,15.481280,9130394
2015-04-07,19.502899,19.659401,19.352600,19.584299,15.565931,8794183
2015-04-08,19.671900,19.828400,19.527901,19.577999,15.560924,14153907
2015-04-09,19.252399,19.390200,18.939400,19.227400,15.282264,16875376
2015-04-10,19.102200,19.502899,18.976999,19.302500,15.341943,11045277
2015-04-13,19.315100,19.690701,19.277500,19.352600,15.381767,12980444
2015-04-14,19.621799,19.621799,19.171000,19.621799,15.595735,13670115
2015-04-15,19.653099,19.841000,19.471600,19.834700,15.764956,15522548
2015-04-16,19.828400,19.841000,19.571800,19.841000,15.769957,11951528
2015-04-17,19.571800,19.665701,19.246201,19.252399,15.302131,11256746
2015-04-20,19.346399,19.471600,19.002001,19.146000,15.217563,8650116
2015-04-22,19.146000,19.596800,19.014500,19.302500,15.341943,11482431
2015-04-23,19.302500,20.028799,19.114700,19.797100,15.735076,14670442
